problem,n,init_id,direction,linesearch,iterations,nfev,ngev,cpu_time_sec,success,reason,maxIter,tol,gradTol,alphamax,rho,sigma,delta,hz_mu,hz_c,hz_ita
"BK1",5,8,"hz","dwolfe2",128,243,179,0.148,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,9,"hz","dwolfe2",129,245,180,0.149,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,10,"hz","dwolfe2",120,228,168,0.14,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,11,"hz","dwolfe2",121,229,169,0.141,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,12,"hz","dwolfe2",122,231,170,0.142,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,13,"hz","dwolfe2",123,233,172,0.143,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,14,"hz","dwolfe2",124,235,173,0.144,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,15,"hz","dwolfe2",125,237,175,0.145,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,16,"hz","dwolfe2",126,239,176,0.146,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,17,"hz","dwolfe2",127,241,177,0.147,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,18,"hz","dwolfe2",128,243,179,0.148,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,19,"hz","dwolfe2",129,245,180,0.149,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,20,"hz","dwolfe2",120,228,168,0.14,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,1,"sd","qwolfe",171,350,256,0.201,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,2,"sd","qwolfe",172,352,258,0.202,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,3,"sd","qwolfe",173,354,259,0.203,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,4,"sd","qwolfe",174,356,261,0.204,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,5,"sd","qwolfe",175,358,262,0.205,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,6,"sd","qwolfe",176,360,264,0.206,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,7,"sd","qwolfe",177,362,265,0.207,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,8,"sd","qwolfe",178,364,267,0.208,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,9,"sd","qwolfe",179,366,268,0.209,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,10,"sd","qwolfe",170,348,255,0.2,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,11,"sd","qwolfe",171,350,256,0.201,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,12,"sd","qwolfe",172,352,258,0.202,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,13,"sd","qwolfe",173,354,259,0.203,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,14,"sd","qwolfe",174,356,261,0.204,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,15,"sd","qwolfe",175,358,262,0.205,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,16,"sd","qwolfe",176,360,264,0.206,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,17,"sd","qwolfe",177,362,265,0.207,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,18,"sd","qwolfe",178,364,267,0.208,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,19,"sd","qwolfe",179,366,268,0.209,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,20,"sd","qwolfe",170,348,255,0.2,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,1,"prp","qwolfe",191,420,305,0.231,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,2,"prp","qwolfe",192,422,307,0.232,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,3,"prp","qwolfe",193,424,308,0.233,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,4,"prp","qwolfe",194,426,310,0.234,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,5,"prp","qwolfe",195,429,312,0.235,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,6,"prp","qwolfe",196,431,313,0.236,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,7,"prp","qwolfe",197,433,315,0.237,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,8,"prp","qwolfe",198,435,316,0.238,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,9,"prp","qwolfe",199,437,318,0.239,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,10,"prp","qwolfe",190,418,304,0.23,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,11,"prp","qwolfe",191,420,305,0.231,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,12,"prp","qwolfe",192,422,307,0.232,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,13,"prp","qwolfe",193,424,308,0.233,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,14,"prp","qwolfe",194,426,310,0.234,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,15,"prp","qwolfe",195,429,312,0.235,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,16,"prp","qwolfe",196,431,313,0.236,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,17,"prp","qwolfe",197,433,315,0.237,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,18,"prp","qwolfe",198,435,316,0.238,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,19,"prp","qwolfe",199,437,318,0.239,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,20,"prp","qwolfe",190,418,304,0.23,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,1,"sd","dwolfe1",211,495,358,0.261,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,2,"sd","dwolfe1",212,498,360,0.262,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,3,"sd","dwolfe1",213,500,362,0.263,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,4,"sd","dwolfe1",214,502,363,0.264,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,5,"sd","dwolfe1",215,505,365,0.265,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,6,"sd","dwolfe1",216,507,367,0.266,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,7,"sd","dwolfe1",217,509,368,0.267,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,8,"sd","dwolfe1",218,512,370,0.268,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,9,"sd","dwolfe1",219,514,372,0.269,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,10,"sd","dwolfe1",210,493,357,0.26,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,11,"sd","dwolfe1",211,495,358,0.261,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,12,"sd","dwolfe1",212,498,360,0.262,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,13,"sd","dwolfe1",213,500,362,0.263,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,14,"sd","dwolfe1",214,502,363,0.264,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,15,"sd","dwolfe1",215,505,365,0.265,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,16,"sd","dwolfe1",216,507,367,0.266,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,17,"sd","dwolfe1",217,509,368,0.267,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,18,"sd","dwolfe1",218,512,370,0.268,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,19,"sd","dwolfe1",219,514,372,0.269,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",5,20,"sd","dwolfe1",,,,,0,"no_progress",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,1,"hz","dwolfe1",111,194,144,0.232,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,2,"hz","dwolfe1",112,196,145,0.234,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,3,"hz","dwolfe1",113,197,146,0.236,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,4,"hz","dwolfe1",114,199,148,0.238,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,5,"hz","dwolfe1",115,201,149,0.24,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,6,"hz","dwolfe1",116,203,150,0.242,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,7,"hz","dwolfe1",117,204,152,0.244,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,8,"hz","dwolfe1",118,206,153,0.246,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,9,"hz","dwolfe1",119,208,154,0.248,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,10,"hz","dwolfe1",110,192,143,0.23,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,11,"hz","dwolfe1",111,194,144,0.232,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,12,"hz","dwolfe1",112,196,145,0.234,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,13,"hz","dwolfe1",113,197,146,0.236,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,14,"hz","dwolfe1",114,199,148,0.238,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,15,"hz","dwolfe1",115,201,149,0.24,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,16,"hz","dwolfe1",116,203,150,0.242,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,17,"hz","dwolfe1",117,204,152,0.244,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,18,"hz","dwolfe1",118,206,153,0.246,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,19,"hz","dwolfe1",119,208,154,0.248,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,20,"hz","dwolfe1",110,192,143,0.23,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,1,"hz","dwolfe2",131,248,183,0.282,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,2,"hz","dwolfe2",132,250,184,0.284,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,3,"hz","dwolfe2",133,252,186,0.286,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,4,"hz","dwolfe2",134,254,187,0.288,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,5,"hz","dwolfe2",135,256,189,0.29,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,6,"hz","dwolfe2",136,258,190,0.292,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,7,"hz","dwolfe2",137,260,191,0.294,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,8,"hz","dwolfe2",138,262,193,0.296,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,9,"hz","dwolfe2",139,264,194,0.298,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,10,"hz","dwolfe2",130,247,182,0.28,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,11,"hz","dwolfe2",131,248,183,0.282,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,12,"hz","dwolfe2",132,250,184,0.284,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,13,"hz","dwolfe2",133,252,186,0.286,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,14,"hz","dwolfe2",134,254,187,0.288,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,15,"hz","dwolfe2",135,256,189,0.29,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,16,"hz","dwolfe2",136,258,190,0.292,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,17,"hz","dwolfe2",137,260,191,0.294,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,18,"hz","dwolfe2",138,262,193,0.296,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,19,"hz","dwolfe2",139,264,194,0.298,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,20,"hz","dwolfe2",130,247,182,0.28,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,1,"sd","qwolfe",181,371,271,0.392,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,2,"sd","qwolfe",182,373,273,0.394,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,3,"sd","qwolfe",183,375,274,0.396,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,4,"sd","qwolfe",184,377,276,0.398,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,5,"sd","qwolfe",185,379,277,0.4,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,6,"sd","qwolfe",186,381,279,0.402,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,7,"sd","qwolfe",187,383,280,0.404,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,8,"sd","qwolfe",188,385,282,0.406,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,9,"sd","qwolfe",189,387,283,0.408,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,10,"sd","qwolfe",180,368,270,0.39,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,11,"sd","qwolfe",181,371,271,0.392,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,12,"sd","qwolfe",182,373,273,0.394,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,13,"sd","qwolfe",183,375,274,0.396,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,14,"sd","qwolfe",184,377,276,0.398,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,15,"sd","qwolfe",185,379,277,0.4,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,16,"sd","qwolfe",186,381,279,0.402,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,17,"sd","qwolfe",187,383,280,0.404,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,18,"sd","qwolfe",188,385,282,0.406,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,19,"sd","qwolfe",189,387,283,0.408,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,20,"sd","qwolfe",180,368,270,0.39,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,1,"prp","qwolfe",201,442,321,0.442,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,2,"prp","qwolfe",202,444,323,0.444,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,3,"prp","qwolfe",203,446,324,0.446,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,4,"prp","qwolfe",204,448,326,0.448,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,5,"prp","qwolfe",205,451,328,0.45,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,6,"prp","qwolfe",206,453,329,0.452,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,7,"prp","qwolfe",207,455,331,0.454,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,8,"prp","qwolfe",208,457,332,0.456,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,9,"prp","qwolfe",209,459,334,0.458,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,10,"prp","qwolfe",200,440,320,0.44,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,11,"prp","qwolfe",201,442,321,0.442,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,12,"prp","qwolfe",202,444,323,0.444,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,13,"prp","qwolfe",203,446,324,0.446,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,14,"prp","qwolfe",204,448,326,0.448,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,15,"prp","qwolfe",205,451,328,0.45,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,16,"prp","qwolfe",206,453,329,0.452,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,17,"prp","qwolfe",207,455,331,0.454,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,18,"prp","qwolfe",208,457,332,0.456,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,19,"prp","qwolfe",209,459,334,0.458,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,20,"prp","qwolfe",200,440,320,0.44,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,1,"sd","dwolfe1",221,519,375,0.492,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,2,"sd","dwolfe1",222,521,377,0.494,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,3,"sd","dwolfe1",223,524,379,0.496,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,4,"sd","dwolfe1",224,526,380,0.498,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,5,"sd","dwolfe1",225,528,382,0.5,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,6,"sd","dwolfe1",226,531,384,0.502,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,7,"sd","dwolfe1",227,533,385,0.504,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,8,"sd","dwolfe1",228,535,387,0.506,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,9,"sd","dwolfe1",229,538,389,0.508,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,10,"sd","dwolfe1",220,517,374,0.49,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,11,"sd","dwolfe1",221,519,375,0.492,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,12,"sd","dwolfe1",222,521,377,0.494,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,13,"sd","dwolfe1",223,524,379,0.496,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,14,"sd","dwolfe1",224,526,380,0.498,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,15,"sd","dwolfe1",225,528,382,0.5,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,16,"sd","dwolfe1",226,531,384,0.502,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,17,"sd","dwolfe1",227,533,385,0.504,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,18,"sd","dwolfe1",228,535,387,0.506,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,19,"sd","dwolfe1",229,538,389,0.508,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",10,20,"sd","dwolfe1",,,,,0,"no_progress",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",20,1,"hz","dwolfe1",131,229,170,0.534,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",20,2,"hz","dwolfe1",132,231,171,0.538,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",20,3,"hz","dwolfe1",133,232,172,0.542,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",20,4,"hz","dwolfe1",134,234,174,0.546,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",20,5,"hz","dwolfe1",135,236,175,0.55,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",20,6,"hz","dwolfe1",136,238,176,0.554,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",20,7,"hz","dwolfe1",137,239,178,0.558,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",20,8,"hz","dwolfe1",138,241,179,0.562,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",20,9,"hz","dwolfe1",139,243,180,0.566,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",20,10,"hz","dwolfe1",130,227,169,0.53,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",20,11,"hz","dwolfe1",131,229,170,0.534,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",20,12,"hz","dwolfe1",132,231,171,0.538,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",20,13,"hz","dwolfe1",133,232,172,0.542,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",20,14,"hz","dwolfe1",134,234,174,0.546,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",20,15,"hz","dwolfe1",135,236,175,0.55,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",20,16,"hz","dwolfe1",136,238,176,0.554,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",20,17,"hz","dwolfe1",137,239,178,0.558,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",20,18,"hz","dwolfe1",138,241,179,0.562,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"BK1",20,19,"hz","dwolfe1",139,243,180,0.566,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
